950	AUTO	0	Amber Fields of Queensflow	王后河琥珀原野
951	AUTO	0	Cape of the Moonless Bell	无月钟声海岬
952	AUTO	0	GoldenRiverlands	金辉河境
953	AUTO	0	Duskara's Estuary	暮迦拉入海口
954	AUTO	0	Wolf Shore of Arvendale	阿文戴尔狼牙海岸
955	AUTO	0	River Brindle Basin	长河斑纹河盆地
956	AUTO	0	Copper Shore of Jorvask	约瓦斯克赤铜海岸
957	AUTO	0	Frostmere Barrens	霜泽荒土
958	AUTO	0	Faelmark Coastlands	费尔马克滨海地
959	AUTO	0	Maerwyn High March	梅尔温高地边境
960	AUTO	0	Shadow Gate of Hearth	炉火河幽影关门
961	AUTO	0	The Spire Terraces	尖塔梯原
962	AUTO	0	Ember Gate of Queensflow	王后河烬火关门
963	AUTO	0	North Harrowmere	北哈洛泽
964	AUTO	0	The Bronze Meadows	青铜牧野
965	AUTO	0	Faelmark Basin	费尔马克盆地
966	AUTO	0	Rose Queensflow Basin	蔷薇王后河盆地
967	AUTO	0	Shore of the Bright Anvil	明光铁砧岸地
968	AUTO	0	Sable March	玄貂边疆
969	AUTO	0	Stormmere Coastlands	风暴泽滨海地
970	AUTO	0	Ashen Lantern March	灰烬灯塔边境
971	AUTO	0	Wyrmholt's Moor	维姆霍特荒原
972	AUTO	0	Oath Estuary	誓言河入海口
973	AUTO	0	Dusken Fields of Greywash	灰浪河暮色原野
974	AUTO	0	East Zephyrion	东泽菲里昂
975	AUTO	0	Glacial Isles of Ironmere	铁泽冰川诸岛
976	AUTO	0	Golden Fields of Queensflow	王后河金辉原野
977	AUTO	0	Sanctuary of the Storm Bridge	风暴长桥圣域
978	AUTO	0	Dragon Zephyr Basin	龙脊西风河盆地
979	AUTO	0	Moonless Brindle Basin	无月斑纹河盆地
980	AUTO	0	Crimson Pass of Eldovar	艾多瓦绯红关隘
981	AUTO	0	Red Yarrow Basin	赤红蓍草河盆地
982	AUTO	0	CopperMarch	赤铜边疆
983	AUTO	0	South Wyrmholt	南维姆霍特
984	AUTO	0	Stone Fen	石岩沼泽
985	AUTO	0	River Pass of Wyrmholt	维姆霍特长河关隘
986	AUTO	0	Nighthold Low March	夜堡低地边境
987	AUTO	0	Faelmark's Woods	费尔马克林地
988	AUTO	0	Stormlit Forge March	风照熔炉边境
989	AUTO	0	Norvayne's March	诺瓦恩边疆
990	AUTO	0	Harrowmere Low March	哈洛泽低地边境
991	AUTO	0	Lower Fallow	休耕河下游
992	AUTO	0	PearlBasin	珍珠盆地
993	AUTO	0	Hollow Gate	幽谷关门
994	AUTO	0	Pearl Shore of Umbriel	安布瑞尔珍珠海岸
995	AUTO	0	West Pyrandel	西派兰德尔
996	AUTO	0	Black Pass of Cindral	辛德拉尔黑关隘
997	AUTO	0	Quenovar Headwaters	昆诺瓦源流
998	AUTO	0	South Goldwyn	南戈德温
999	AUTO	0	Isles of Frostmere	霜泽诸岛
